matchId,teamId,win,gold_avg,gold_per_sec_avg,cs_avg,jungle_cs_avg,level_avg,xp_avg,total_damage_done_avg,total_damage_taken_avg,damage_to_champions_avg,wards_placed_avg,wards_killed_avg,vision_score_avg,kills_avg,deaths_avg,assists_avg,towers,dragons,herald,first_blood,first_tower,first_dragon,first_herald
EUN1_3827959218,100,0,5346.6,10.0,60.0,15.2,9.0,5708.2,44061.2,8958.0,6693.6,0.0,0.0,0.0,3.8,2.2,4.0,1,0,0,1,1,0,0
EUN1_3827959218,200,1,5153.6,10.0,57.6,17.2,8.8,5418.8,46875.8,10033.4,6438.8,0.0,0.0,0.0,2.2,3.8,2.8,0,2,0,0,0,1,0
EUN1_3776178376,100,0,5236.6,10.0,69.6,14.0,8.6,5540.4,46242.8,8821.0,5163.2,0.0,0.0,0.0,1.8,3.0,2.0,0,0,0,0,0,0,0
EUN1_3776178376,200,1,5215.8,10.0,67.0,15.2,9.0,5809.6,46062.0,8036.2,6159.6,0.0,0.0,0.0,3.0,1.8,2.4,1,1,0,1,1,1,0
EUN1_3884101185,100,0,4699.8,10.0,64.2,17.6,9.2,5885.6,43843.4,9800.2,4472.4,0.0,0.0,0.0,1.4,2.4,0.8,0,0,0,1,0,0,0
EUN1_3884101185,200,1,5259.4,10.0,67.6,17.2,9.4,6044.0,46534.8,7588.0,6836.0,0.0,0.0,0.0,2.4,1.4,1.8,0,1,0,0,0,1,0
EUN1_3883663915,100,1,5076.0,10.0,71.6,16.4,9.4,5977.4,47419.4,7430.0,5801.8,0.0,0.0,0.0,1.8,0.6,1.0,0,1,0,1,0,1,0
EUN1_3883663915,200,0,4442.8,10.0,68.6,16.0,8.6,5587.4,39866.2,7663.2,4736.4,0.0,0.0,0.0,0.6,1.8,0.8,1,0,0,0,1,0,0
EUN1_3853236877,100,1,5367.6,10.0,64.2,20.0,9.8,6294.6,52317.2,10485.2,6164.8,0.0,0.0,0.0,2.4,3.2,1.4,0,0,0,0,0,0,0
EUN1_3853236877,200,0,5472.2,10.0,66.8,16.4,9.4,6344.0,53823.0,9209.4,7421.2,0.0,0.0,0.0,3.2,2.6,2.0,1,2,0,1,1,1,0
EUN1_3861780080,100,1,5236.4,10.0,70.8,15.6,9.4,6156.6,52774.4,9975.4,5591.6,0.0,0.0,0.0,1.8,3.2,1.8,0,0,0,0,0,0,0
EUN1_3861780080,200,0,5336.8,10.0,63.8,19.0,9.8,6509.2,48740.4,7886.8,6527.6,0.0,0.0,0.0,3.2,1.8,2.2,0,1,0,1,0,1,0
EUN1_3789420920,100,1,5753.2,10.0,71.8,16.8,9.8,6592.0,53165.2,8264.4,7098.4,0.0,0.0,0.0,3.4,1.4,2.2,0,2,0,1,0,1,0
EUN1_3789420920,200,0,4472.8,10.0,53.8,16.2,9.0,5505.8,37978.0,9729.6,5078.8,0.0,0.0,0.0,1.4,3.4,0.8,1,0,0,0,1,0,0
EUN1_3854702768,100,1,5372.8,10.0,76.2,15.0,9.8,6356.8,52538.4,9276.6,6415.0,0.0,0.0,0.0,1.8,2.2,1.0,0,2,0,1,0,1,0
EUN1_3854702768,200,0,4942.0,10.0,61.0,17.8,9.4,5939.0,44614.8,9348.4,5298.0,0.0,0.0,0.0,2.2,1.8,2.0,2,0,0,0,1,0,0
EUN1_3883369051,100,0,4683.8,10.0,64.0,18.0,9.2,5800.4,45892.6,7443.6,5856.8,0.0,0.0,0.0,1.2,1.2,1.0,1,1,0,1,1,1,0
EUN1_3883369051,200,1,5066.2,10.0,78.0,18.4,9.8,6327.4,53903.4,8886.0,4918.2,0.0,0.0,0.0,1.2,1.2,1.2,0,1,0,0,0,1,0
EUN1_3857537354,100,0,5517.2,10.0,65.8,16.8,9.8,6593.6,48891.4,8706.8,6790.8,0.0,0.0,0.0,2.8,2.2,2.8,1,1,0,1,1,1,0
EUN1_3857537354,200,1,5021.4,10.0,67.2,20.8,9.2,5795.0,48052.2,9798.4,5872.8,0.0,0.0,0.0,2.2,2.8,0.4,1,1,0,0,1,1,0
EUN1_3884172597,100,0,4861.8,10.0,66.4,20.8,9.4,5951.6,52936.8,8238.6,5974.8,0.0,0.0,0.0,1.4,2.2,1.0,1,0,0,0,1,0,0
EUN1_3884172597,200,1,4983.8,10.0,67.0,14.4,9.0,5728.8,48588.4,8000.2,5455.6,0.0,0.0,0.0,2.2,1.4,2.0,1,1,0,1,1,1,0
EUW1_7667176007,100,1,6361.8,10.0,62.6,20.6,9.8,6420.6,54337.2,10452.4,7456.8,0.0,0.0,0.0,4.8,2.2,5.4,0,1,0,1,0,1,0
EUW1_7667176007,200,0,5204.4,10.0,61.6,15.4,8.6,5259.4,41028.0,10677.2,7041.4,0.0,0.0,0.0,2.2,4.8,2.8,1,1,0,0,1,1,0
EUN1_3843995362,100,0,4528.4,10.0,50.2,16.4,8.8,5325.8,41126.0,9676.6,6212.2,0.0,0.0,0.0,1.6,3.4,1.2,1,1,0,0,1,1,0
EUN1_3843995362,200,1,5622.2,10.0,66.8,13.6,9.4,6048.8,47482.6,9351.0,6586.4,0.0,0.0,0.0,3.4,1.6,3.4,0,0,0,1,0,0,0
EUN1_3849665619,100,1,5237.8,10.0,69.4,18.6,9.4,6020.0,50566.6,8700.0,5479.0,0.0,0.0,0.0,2.4,1.4,1.4,0,0,0,1,0,0,0
EUN1_3849665619,200,0,4800.0,10.0,62.0,18.4,9.2,5902.2,47886.0,8256.8,6160.0,0.0,0.0,0.0,1.4,2.4,2.0,1,1,0,0,1,1,0
EUN1_3884004240,100,0,5256.2,10.0,71.0,16.0,9.6,6278.2,45837.2,7709.0,4910.4,0.0,0.0,0.0,1.8,2.6,1.2,1,1,0,0,1,1,0
EUN1_3884004240,200,1,5464.6,10.0,74.8,17.2,9.6,6183.8,49455.2,8588.2,5058.6,0.0,0.0,0.0,2.6,1.8,1.6,2,1,0,1,1,1,0
EUN1_3875835883,100,0,5115.0,10.0,74.8,17.2,9.4,6093.0,52593.4,7856.4,4727.6,0.0,0.0,0.0,1.4,1.6,1.4,0,1,0,1,0,1,0
EUN1_3875835883,200,1,5023.8,10.0,74.0,18.4,9.4,6076.4,53133.8,8106.8,4820.0,0.0,0.0,0.0,1.6,1.4,2.8,0,1,0,0,0,1,0
EUN1_3883907673,100,0,5164.6,10.0,62.2,18.0,9.2,5797.0,51455.6,10118.2,5894.4,0.0,0.0,0.0,2.8,2.6,1.8,0,1,0,1,0,1,0
EUN1_3883907673,200,1,5254.8,10.0,64.0,15.8,9.2,6132.4,43893.6,7216.8,6990.8,0.0,0.0,0.0,2.6,2.8,3.6,0,1,0,0,0,1,0
EUN1_3881539452,100,1,5253.6,10.0,71.2,17.2,9.2,5592.0,54210.6,10696.6,7371.4,0.0,0.0,0.0,2.0,3.0,2.6,1,2,0,1,1,1,0
EUN1_3881539452,200,0,5541.2,10.0,70.4,14.8,9.4,6259.4,47469.4,10134.2,7519.0,0.0,0.0,0.0,3.0,2.2,3.6,1,0,0,0,1,0,0
EUN1_3882404400,100,1,5652.0,10.0,58.2,17.6,9.6,6071.4,49975.8,10113.4,6872.4,0.0,0.0,0.0,3.4,3.0,3.4,2,2,0,1,1,1,0
EUN1_3882404400,200,0,5584.8,10.0,65.2,15.2,9.4,6050.8,54417.8,10124.0,7254.0,0.0,0.0,0.0,3.0,3.4,3.4,1,0,0,0,1,0,0
EUN1_3874956681,100,1,5512.2,10.0,73.4,16.6,9.8,6608.0,48804.6,8458.2,6398.2,0.0,0.0,0.0,2.4,1.8,1.8,0,1,0,0,0,1,0
EUN1_3874956681,200,0,5214.4,10.0,73.8,18.8,9.6,6291.2,56353.2,9078.4,6090.8,0.0,0.0,0.0,1.8,2.4,1.8,1,0,0,1,1,0,0
EUN1_3883221988,100,1,4960.6,10.0,76.0,17.6,9.0,5843.4,58589.0,8957.8,5969.4,0.0,0.0,0.0,1.0,2.2,0.4,0,0,0,0,0,0,0
EUN1_3883221988,200,0,4954.8,10.0,64.0,16.2,9.4,5894.2,42956.8,8010.0,4951.6,0.0,0.0,0.0,2.2,1.0,2.8,1,2,0,1,1,1,0
EUN1_3866028071,100,0,5693.6,10.0,65.6,21.8,9.8,6547.4,54869.6,12872.4,8386.0,0.0,0.0,0.0,3.4,3.0,2.2,1,2,0,1,1,1,0
EUN1_3866028071,200,1,5883.2,10.0,68.4,13.6,9.6,6227.4,52227.2,11696.4,9211.8,0.0,0.0,0.0,3.0,3.4,1.8,0,0,0,0,0,0,0
EUN1_3883514864,100,1,5374.8,10.0,64.8,10.8,9.0,5601.0,42473.4,10250.0,7438.0,0.0,0.0,0.0,2.4,3.6,2.6,2,1,0,0,1,1,0
EUN1_3883514864,200,0,6207.6,10.0,71.0,16.0,9.6,6512.6,53228.4,10476.2,7185.4,0.0,0.0,0.0,3.6,2.4,2.4,1,0,0,1,1,0,0
EUN1_3865545271,100,1,5464.2,10.0,56.6,17.2,9.4,5966.4,45858.0,9292.6,8325.4,0.0,0.0,0.0,3.6,3.4,3.0,0,1,0,1,0,1,0
EUN1_3865545271,200,0,5519.6,10.0,55.8,20.8,9.6,6147.2,49073.2,12191.2,5324.2,0.0,0.0,0.0,3.4,3.6,3.8,0,0,0,0,0,0,0
EUN1_3882365765,100,0,5556.2,10.0,70.0,21.2,8.8,5635.4,55522.2,10437.4,7050.6,0.0,0.0,0.0,1.8,3.2,1.6,1,0,0,1,1,0,0
EUN1_3882365765,200,1,5521.4,10.0,64.8,12.6,9.6,6134.0,42634.2,10025.8,6777.4,0.0,0.0,0.0,3.2,1.8,4.2,2,1,0,0,1,1,0
EUN1_3884167352,100,1,5455.2,10.0,75.6,20.6,9.6,6516.0,57959.4,8062.4,6329.4,0.0,0.0,0.0,2.2,0.4,1.6,0,2,0,1,0,1,0
EUN1_3884167352,200,0,4320.8,10.0,67.2,16.6,9.0,5580.0,47477.8,8250.6,4760.2,0.0,0.0,0.0,0.4,2.2,0.2,1,0,0,0,1,0,0
EUN1_3814908636,100,0,5295.0,10.0,64.0,12.8,9.6,6156.0,42188.6,9249.8,8452.4,0.0,0.0,0.0,3.0,2.4,2.6,0,0,0,1,0,0,0
EUN1_3814908636,200,1,5118.6,10.0,64.4,19.4,9.4,6021.4,49376.4,10744.2,6667.6,0.0,0.0,0.0,2.4,3.2,1.8,0,2,0,0,0,1,0
EUN1_3884148384,100,0,1232.4,6.0,11.2,5.6,3.4,1107.4,6306.0,1804.4,476.8,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
EUN1_3884148384,200,1,1804.8,6.0,18.6,5.6,4.2,1458.8,8958.4,1269.2,1152.6,0.0,0.0,0.0,1.0,0.0,1.2,0,0,0,1,0,0,0
EUN1_3883488434,100,0,4822.8,10.0,58.4,19.8,9.0,5845.0,44725.6,9238.2,4670.0,0.0,0.0,0.0,1.6,3.2,1.4,1,0,0,1,1,0,0
EUN1_3883488434,200,1,5565.0,10.0,68.8,19.6,9.6,6310.6,54522.0,7177.6,6893.6,0.0,0.0,0.0,3.2,1.6,2.4,0,2,0,0,0,1,0
EUN1_3880118936,100,0,4838.0,10.0,58.6,13.8,9.0,5480.4,37384.0,9661.8,5905.6,0.0,0.0,0.0,2.0,1.4,2.4,1,1,0,0,1,1,0
EUN1_3880118936,200,1,4838.2,10.0,67.6,16.8,8.8,5518.6,51450.0,8749.2,6434.4,0.0,0.0,0.0,1.4,2.0,1.4,1,1,0,1,1,1,0
EUN1_3752400263,100,1,6759.2,10.0,76.6,20.2,10.0,6642.0,69026.4,11803.6,8647.8,0.0,0.0,0.0,4.6,3.4,2.4,0,1,0,1,0,1,0
EUN1_3752400263,200,0,5564.8,10.0,63.4,15.6,9.6,6386.0,45854.4,11192.0,7899.6,0.0,0.0,0.0,3.4,4.6,2.4,4,0,0,0,1,0,0
EUN1_3791888121,100,1,6419.0,10.0,68.4,16.4,10.0,6718.8,56880.2,11400.0,7834.6,0.0,0.0,0.0,4.8,2.6,4.0,1,1,0,0,1,1,0
EUN1_3791888121,200,0,5654.8,10.0,62.0,19.2,9.2,6044.0,51597.2,11948.4,8251.6,0.0,0.0,0.0,2.6,4.8,1.6,1,1,0,1,1,1,0
EUN1_3872594845,100,0,5281.2,10.0,61.8,15.6,9.2,5841.8,50084.2,10556.0,6966.8,0.0,0.0,0.0,2.2,3.2,2.2,0,2,0,0,0,1,0
EUN1_3872594845,200,1,5211.4,10.0,61.2,15.0,8.8,5623.2,44890.8,10413.8,7750.0,0.0,0.0,0.0,3.2,2.2,4.4,1,0,0,1,1,0,0
EUN1_3883216211,100,0,4725.0,10.0,59.2,18.0,8.8,5390.2,52742.8,8523.8,5937.8,0.0,0.0,0.0,1.4,2.4,1.2,1,0,0,1,1,0,0
EUN1_3883216211,200,1,5194.4,10.0,72.2,18.4,9.6,6251.0,53729.0,9343.8,6401.6,0.0,0.0,0.0,2.2,1.4,2.2,0,2,0,0,0,1,0
EUN1_3867133118,100,0,4855.6,10.0,58.6,14.8,9.0,5710.4,45087.8,9688.2,6061.0,0.0,0.0,0.0,1.8,3.4,2.0,0,0,0,1,0,0,0
EUN1_3867133118,200,1,5261.4,10.0,63.2,18.4,9.4,6085.4,42864.6,9023.0,6323.2,0.0,0.0,0.0,3.2,1.8,3.0,0,1,0,0,0,1,0
EUN1_3837649437,100,1,5111.8,10.0,56.2,17.6,9.0,5755.6,46829.8,10507.2,6379.0,0.0,0.0,0.0,2.4,3.2,4.0,1,1,0,0,1,1,0
EUN1_3837649437,200,0,5666.4,10.0,63.0,19.4,9.6,6008.6,48883.0,9375.4,7834.0,0.0,0.0,0.0,3.2,2.4,3.8,0,0,0,1,0,0,0
EUN1_3871132395,100,0,5741.0,10.0,72.0,15.2,9.6,6171.4,48756.8,8751.2,6035.0,0.0,0.0,0.0,3.0,3.2,2.2,1,0,0,1,1,0,0
EUN1_3871132395,200,1,5586.2,10.0,58.6,18.0,9.2,5718.4,47223.0,9631.8,6280.0,0.0,0.0,0.0,3.2,3.0,4.2,2,1,0,0,1,1,0
EUN1_3870943062,100,0,5464.6,10.0,73.4,13.2,9.6,6051.0,45170.4,7889.6,5956.0,0.0,0.0,0.0,2.6,2.4,3.0,1,0,0,0,1,0,0
EUN1_3870943062,200,1,5265.0,10.0,78.0,16.0,9.4,6077.8,43740.8,8204.6,5890.8,0.0,0.0,0.0,2.4,2.6,2.2,0,1,0,1,0,1,0
EUN1_3877618234,100,1,6136.4,10.0,72.2,17.2,9.6,6309.8,51410.6,9237.6,6827.6,0.0,0.0,0.0,3.8,2.4,3.2,0,0,0,1,0,0,0
EUN1_3877618234,200,0,5074.0,10.0,62.2,14.4,9.4,5876.8,43574.4,9717.6,5887.6,0.0,0.0,0.0,2.4,3.8,2.4,1,2,0,0,1,1,0
EUN1_3858653707,100,1,5181.2,10.0,72.0,15.2,9.8,6346.2,54680.2,9851.0,7363.6,0.0,0.0,0.0,2.4,2.2,1.8,0,0,0,1,0,0,0
EUN1_3858653707,200,0,5150.0,10.0,73.0,15.6,9.4,6185.4,53340.2,11392.6,6577.2,0.0,0.0,0.0,2.2,2.4,1.8,0,1,0,0,0,1,0
EUN1_3828426667,100,1,5795.8,10.0,71.2,21.2,10.2,6808.6,54036.8,7293.2,6777.2,0.0,0.0,0.0,3.0,0.6,2.8,0,0,0,1,0,0,0
EUN1_3828426667,200,0,4453.8,10.0,70.2,19.2,9.2,6008.8,46829.0,9782.6,4722.0,0.0,0.0,0.0,0.4,3.0,0.4,1,1,0,0,1,1,0
EUN1_3830414086,100,0,5521.6,10.0,73.8,15.6,9.6,6417.0,53886.6,12210.2,7894.8,0.0,0.0,0.0,3.2,3.6,2.6,0,2,0,1,0,1,0
EUN1_3830414086,200,1,5698.4,10.0,66.4,16.0,10.0,6630.8,46566.2,10602.4,8905.0,0.0,0.0,0.0,3.6,3.2,3.2,1,0,0,0,1,0,0
EUN1_3883183964,100,1,5297.0,10.0,66.0,19.2,9.4,6175.4,50928.2,8604.4,6269.2,0.0,0.0,0.0,2.6,2.0,2.2,0,2,0,1,0,1,0
EUN1_3883183964,200,0,4907.0,10.0,63.2,16.4,9.2,5849.6,39617.2,9069.6,4901.4,0.0,0.0,0.0,2.0,2.6,1.2,1,0,0,0,1,0,0
EUN1_3881033554,100,0,5308.0,10.0,63.8,15.0,9.4,6010.0,45809.6,8850.2,7031.2,0.0,0.0,0.0,3.2,3.0,1.4,0,0,0,0,0,0,0
EUN1_3881033554,200,1,5288.6,10.0,57.2,18.8,9.4,6091.6,46810.0,10479.0,6171.6,0.0,0.0,0.0,2.8,3.2,3.8,0,2,0,1,0,1,0
EUN1_3884113462,100,1,5587.6,10.0,60.4,18.8,9.2,5773.0,47480.2,9118.8,6604.4,0.0,0.0,0.0,3.0,1.2,4.2,1,2,0,1,1,1,0
EUN1_3884113462,200,0,4827.8,10.0,68.2,12.8,8.6,5502.8,44447.4,9044.6,5432.2,0.0,0.0,0.0,1.2,3.0,0.6,1,0,0,0,1,0,0
EUN1_3831909863,100,0,4487.6,10.0,61.8,16.0,8.6,5286.2,47431.2,10819.6,7502.2,0.0,0.0,0.0,1.0,4.0,1.2,1,0,0,0,1,0,0
EUN1_3831909863,200,1,5691.6,10.0,64.2,19.2,9.8,6348.8,52605.0,10752.8,7960.2,0.0,0.0,0.0,4.0,1.0,4.4,0,2,0,1,0,1,0
EUN1_3784999276,100,1,6479.2,10.0,80.4,21.2,10.0,6845.2,68522.8,8727.6,9636.8,0.0,0.0,0.0,4.2,0.8,3.2,0,1,0,1,0,1,0
EUN1_3784999276,200,0,4593.2,10.0,67.6,16.8,9.0,5754.8,45490.6,12120.0,4906.0,0.0,0.0,0.0,0.8,4.2,0.4,3,0,0,0,1,0,0
EUN1_3807402749,100,1,5433.4,10.0,65.0,11.6,9.4,5913.4,42757.8,10589.0,7293.2,0.0,0.0,0.0,2.6,3.2,3.0,1,0,0,1,1,0,0
EUN1_3807402749,200,0,5724.6,10.0,65.6,23.8,9.6,6380.0,59652.0,11423.4,8064.2,0.0,0.0,0.0,3.2,2.6,2.8,1,1,0,0,1,1,0
EUN1_3876143253,100,0,5343.0,10.0,62.4,17.2,9.4,6229.6,46615.8,11158.8,6266.0,0.0,0.0,0.0,3.4,3.6,2.6,2,1,0,0,1,1,0
EUN1_3876143253,200,1,5895.2,10.0,72.4,13.6,9.4,6090.2,54069.2,10243.4,8307.8,0.0,0.0,0.0,3.6,3.4,2.0,0,1,0,1,0,1,0
EUN1_3884167860,100,1,5447.2,10.0,71.6,19.4,10.0,6632.0,52202.6,8951.2,5932.6,0.0,0.0,0.0,2.6,2.2,2.2,1,2,0,1,1,1,0
EUN1_3884167860,200,0,5219.0,10.0,67.8,16.0,9.2,5793.4,51582.8,9387.6,5681.6,0.0,0.0,0.0,2.2,2.6,1.8,0,0,0,0,0,0,0
EUN1_3758909337,100,1,5597.2,10.0,68.8,16.4,9.6,6445.6,49431.2,9406.8,6168.0,0.0,0.0,0.0,3.0,2.2,3.2,0,1,0,1,0,1,0
EUN1_3758909337,200,0,4875.0,10.0,64.4,14.0,9.2,5860.0,52319.4,9349.4,6787.6,0.0,0.0,0.0,2.0,3.0,1.0,1,0,0,0,1,0,0
EUN1_3803380800,100,1,4936.6,10.0,65.4,19.6,9.4,5986.6,52277.8,9676.4,6881.8,0.0,0.0,0.0,1.6,1.6,1.0,1,1,0,1,1,1,0
EUN1_3803380800,200,0,5169.6,10.0,68.2,20.0,9.4,6113.0,55010.2,10222.8,6544.2,0.0,0.0,0.0,1.6,1.6,1.4,1,0,0,0,1,0,0
EUN1_3883704134,100,1,5727.2,10.0,58.8,15.6,9.6,6271.2,50008.0,10013.6,7335.8,0.0,0.0,0.0,3.6,4.0,2.2,0,0,0,0,0,0,0
EUN1_3883704134,200,0,5596.2,10.0,53.0,14.4,9.0,5696.2,40201.4,10917.8,7279.0,0.0,0.0,0.0,4.0,3.8,3.2,1,1,0,1,1,1,0
EUN1_3852411925,100,0,4928.8,10.0,61.6,18.8,9.0,6004.8,52657.0,9627.2,5497.4,0.0,0.0,0.0,2.0,2.4,1.0,1,0,0,1,1,0,0
EUN1_3852411925,200,1,5525.6,10.0,71.2,20.8,9.6,6380.4,55957.6,9596.2,5875.6,0.0,0.0,0.0,2.4,2.0,2.2,0,2,0,0,0,1,0
EUN1_3843922215,100,1,5085.8,10.0,60.2,16.2,8.8,5664.0,39488.0,6892.8,5493.4,0.0,0.0,0.0,2.8,1.4,5.0,0,0,0,0,0,0,0
EUN1_3843922215,200,0,4867.0,10.0,70.6,13.4,9.0,5387.0,44477.4,7521.8,4623.0,0.0,0.0,0.0,1.4,2.8,1.0,0,1,0,1,0,1,0
EUN1_3870848809,100,0,5407.8,10.0,63.2,19.8,9.4,5923.4,48164.0,10345.2,5726.2,0.0,0.0,0.0,2.6,2.8,3.0,2,0,0,0,1,0,0
EUN1_3870848809,200,1,5469.4,10.0,60.4,17.2,9.2,5830.4,51645.2,7830.2,6555.4,0.0,0.0,0.0,2.4,2.6,3.2,1,1,0,1,1,1,0
EUN1_3746834824,100,0,5037.6,10.0,61.4,22.0,9.6,6081.4,54110.2,11107.6,6871.2,0.0,0.0,0.0,2.2,3.8,1.8,0,0,0,0,0,0,0
EUN1_3746834824,200,1,5869.8,10.0,69.0,16.4,9.8,6577.2,53648.0,9733.8,7749.8,0.0,0.0,0.0,3.8,2.2,3.0,0,2,0,1,0,1,0
EUN1_3871620398,100,1,6260.6,10.0,70.0,19.2,10.0,6809.6,58535.2,10774.2,8449.4,0.0,0.0,0.0,5.0,2.4,2.6,0,0,0,0,0,0,0
EUN1_3871620398,200,0,5207.0,10.0,60.8,17.6,9.2,5705.4,47902.4,11374.4,5595.4,0.0,0.0,0.0,2.4,5.0,2.2,1,2,0,1,1,1,0
EUN1_3800812152,100,1,5131.0,10.0,68.8,19.2,9.6,6273.8,49704.6,8362.0,4740.4,0.0,0.0,0.0,1.8,1.0,1.6,0,1,0,1,0,1,0
EUN1_3800812152,200,0,4826.4,10.0,77.2,16.4,9.2,5805.2,50972.0,7665.8,5987.4,0.0,0.0,0.0,1.0,1.8,0.6,1,1,0,0,1,1,0
EUN1_3882538756,100,1,5329.4,10.0,68.6,20.4,9.8,6312.0,53653.6,8612.8,6188.4,0.0,0.0,0.0,2.2,2.6,1.2,0,0,0,1,0,0,0
EUN1_3882538756,200,0,5047.0,10.0,66.8,15.2,9.4,6067.8,41645.0,8275.0,5628.4,0.0,0.0,0.0,2.6,2.4,1.8,0,1,0,0,0,1,0
EUN1_3862718351,100,1,5104.8,10.0,66.2,19.6,9.4,5987.2,51370.0,9806.0,5894.6,0.0,0.0,0.0,2.0,2.0,1.0,0,0,0,0,0,0,0
EUN1_3862718351,200,0,4927.0,10.0,72.6,15.2,9.4,6005.2,49118.0,8976.2,6155.6,0.0,0.0,0.0,2.0,2.0,0.6,0,1,0,1,0,1,0
EUN1_3883618176,100,1,4871.2,10.0,63.4,16.4,9.2,5786.8,46557.0,8159.0,5420.8,0.0,0.0,0.0,1.6,1.8,3.0,0,2,0,1,0,1,0
EUN1_3883618176,200,0,4862.6,10.0,67.4,20.8,9.0,5844.4,50760.2,8786.2,4691.0,0.0,0.0,0.0,1.8,1.6,2.0,0,0,0,0,0,0,0
EUN1_3877369872,100,0,4966.8,10.0,67.4,18.4,9.4,5910.0,48829.4,9569.0,6833.2,0.0,0.0,0.0,1.6,1.8,1.8,0,1,0,1,0,1,0
EUN1_3877369872,200,1,5076.0,10.0,68.2,18.8,9.6,6363.4,54455.0,10408.0,6627.2,0.0,0.0,0.0,1.8,1.6,1.8,0,1,0,0,0,1,0
EUN1_3881490171,100,1,5716.2,10.0,64.8,19.2,9.6,6173.6,48054.6,9393.8,5834.0,0.0,0.0,0.0,3.0,2.0,4.2,0,2,0,1,0,1,0
EUN1_3881490171,200,0,4962.6,10.0,63.6,15.6,8.8,5573.4,41853.2,8567.0,6229.0,0.0,0.0,0.0,2.0,3.0,1.6,0,0,0,0,0,0,0
EUN1_3884144120,100,1,5835.8,10.0,67.6,10.0,9.6,6458.2,50951.0,9955.0,8541.0,0.0,0.0,0.0,4.6,3.2,2.6,0,2,0,0,0,1,0
EUN1_3884144120,200,0,5863.8,10.0,66.6,17.6,9.4,6137.8,51642.8,10133.2,7168.6,0.0,0.0,0.0,3.2,4.6,3.4,1,0,0,1,1,0,0
EUN1_3834004889,100,0,4639.8,10.0,59.0,18.0,9.2,5718.6,48859.4,8923.0,5792.0,0.0,0.0,0.0,1.4,4.4,1.0,2,0,0,0,1,0,0
EUN1_3834004889,200,1,6488.0,10.0,75.0,17.6,9.8,6596.8,57592.8,9027.8,8152.6,0.0,0.0,0.0,4.4,1.4,4.6,0,1,0,1,0,1,0
EUN1_3822077962,100,1,6020.6,10.0,70.0,14.8,9.6,6334.8,53885.4,10484.2,8275.4,0.0,0.0,0.0,3.2,4.0,3.4,0,0,0,1,0,0,0
EUN1_3822077962,200,0,5863.4,10.0,64.4,16.0,9.6,6507.8,46132.4,10652.8,7825.8,0.0,0.0,0.0,4.0,3.2,4.6,1,1,0,0,1,1,0
EUN1_3879331749,100,0,4504.4,10.0,53.0,17.4,8.6,5259.2,40332.2,8930.2,4621.4,0.0,0.0,0.0,1.4,2.4,1.4,1,0,0,0,1,0,0
EUN1_3879331749,200,1,5414.0,10.0,64.4,18.0,9.2,5869.6,52373.8,7315.6,6392.6,0.0,0.0,0.0,2.4,1.4,3.6,0,1,0,1,0,1,0
EUN1_3845430080,100,0,612.6,6.0,2.0,0.8,1.2,218.4,1511.8,392.0,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EUN1_3845430080,200,1,625.2,6.0,2.4,0.8,1.2,221.2,1233.6,343.6,157.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
EUN1_3879345392,100,1,5479.4,10.0,65.0,22.0,9.6,6363.2,60391.2,9563.2,7975.6,0.0,0.0,0.0,2.6,2.2,2.4,0,0,0,1,0,0,0
EUN1_3879345392,200,0,4907.2,10.0,57.6,16.0,9.2,5828.2,48534.6,10721.8,6387.2,0.0,0.0,0.0,2.2,2.6,2.2,0,2,0,0,0,1,0
EUN1_3873528519,100,0,4824.8,10.0,54.6,15.2,8.8,5415.4,39096.2,10880.2,5539.4,0.0,0.0,0.0,2.2,4.8,1.8,2,0,0,1,1,0,0
EUN1_3873528519,200,1,6332.6,10.0,71.6,18.8,10.0,6968.6,57444.0,9356.0,8606.4,0.0,0.0,0.0,4.8,2.2,2.0,0,2,0,0,0,1,0
EUN1_3856528608,100,0,4912.2,10.0,61.0,17.6,8.8,5407.0,43481.6,8846.4,5913.2,0.0,0.0,0.0,2.0,2.8,1.8,2,0,0,0,1,0,0
EUN1_3856528608,200,1,5639.0,10.0,70.0,18.0,9.4,6119.0,52611.4,9734.4,6830.2,0.0,0.0,0.0,2.8,2.0,1.8,0,2,0,1,0,1,0
EUN1_3872813325,100,0,5890.6,10.0,71.2,20.4,9.6,6248.2,60926.2,10918.8,7143.6,0.0,0.0,0.0,2.6,3.0,1.8,1,1,0,1,1,1,0
EUN1_3872813325,200,1,5640.0,10.0,66.2,14.4,9.6,6085.2,44077.0,10834.6,7044.8,0.0,0.0,0.0,3.0,2.6,3.0,3,0,0,0,1,0,0
EUN1_3883789284,100,0,4719.8,10.0,60.8,20.2,9.2,5729.2,51331.2,9952.8,5571.0,0.0,0.0,0.0,1.6,1.8,1.6,2,2,0,1,1,1,0
EUN1_3883789284,200,1,5268.0,10.0,68.6,14.0,9.2,5894.6,47623.4,7600.6,7129.4,0.0,0.0,0.0,1.8,1.6,1.8,0,0,0,0,0,0,0
